header_stamp_sec, header_stamp_nanosec, header_frame_id, runner_detected, x, y, phi, vx_b, ax_b, relative_distance_to_airshield_x, relative_distance_to_airshield_y, relative_speed_to_airshield_x, relative_acceleration_to_airshield_x, stamp_lidar_sec, stamp_lidar_nanosec, stamp_zed_sec, stamp_zed_nanosec
1707133529,578448689,base_link,False,-5.497962803370934,0.0,0.0,5.497962803370934,0.02612338489685804,5.498590390712514,0.0,0.019181173348995786,0.030607857908536124,1707133529,466874782,0,0
1707133529,628440391,base_link,False,-5.498590390712514,0.0,0.0,5.498590390712514,0.010544244151172935,5.500278062385764,0.0,-0.017211015246074032,-0.0935858817379092,1707133529,516881722,0,0
1707133529,678440359,base_link,False,-5.500278062385764,0.0,0.0,5.500278062385764,0.013842713948613673,5.496131626433919,0.0,0.050480210732201686,0.1434223907422777,1707133529,566988063,0,0
1707133529,728448165,base_link,False,-5.496131626433919,0.0,0.0,5.496131626433919,-0.024236966337090077,5.49680984425091,0.0,0.009891211227068625,-0.012988580153848767,1707133529,617015311,0,0
1707133529,778431546,base_link,False,-5.49680984425091,0.0,0.0,5.49680984425091,-0.14834227218703863,5.5042884182449905,0.0,-0.10314080616029983,-0.38103351205060754,1707133529,666869042,0,0
1707133529,828532682,base_link,False,-5.5042884182449905,0.0,0.0,5.5042884182449905,-0.04762395293989054,5.508358722405547,0.0,-0.10011640158206424,-0.30873592980212133,1707133529,717011523,0,0
1707133529,878383145,base_link,False,-5.508358722405547,0.0,0.0,5.508358722405547,-0.2357364975889349,5.498825951552713,0.0,0.09523937259568006,0.3815946492880286,1707133529,766864788,0,0
1707133529,928546367,base_link,False,-5.498825951552713,0.0,0.0,5.498825951552713,-0.12531458263489448,5.504034230085246,0.0,-0.0332368650400319,-0.10164058981309954,1707133529,816956263,0,0
1707133529,978420834,base_link,False,-5.504034230085246,0.0,0.0,5.504034230085246,-0.20235542568217596,5.496174069659415,0.0,0.09796356094853964,0.34467469593312094,1707133529,866854611,0,0
1707133530,28503803,base_link,False,-5.496174069659415,0.0,0.0,5.496174069659415,0.2406030608327304,5.498861021521358,0.0,0.0019803446781841427,-0.02610271403577602,1707133529,916895762,0,0
1707133530,78482660,base_link,False,-5.498861021521358,0.0,0.0,5.498861021521358,0.1948416386682699,5.501918516722902,0.0,-0.04344627378088662,-0.17059741157492403,1707133529,966959152,0,0
1707133530,128443932,base_link,False,-5.501918516722902,0.0,0.0,5.501918516722902,-0.017122625866097738,5.49372681829447,0.0,0.09741619510270352,0.3186518057287107,1707133530,16914052,0,0
1707133530,178463509,base_link,False,-5.49372681829447,0.0,0.0,5.49372681829447,0.039061957169229194,5.507157523221824,0.0,-0.150766076383283,-0.5463054595867081,1707133530,66894061,0,0
1707133530,228438964,base_link,False,-5.507157523221824,0.0,0.0,5.507157523221824,-0.1224236099293449,5.493862315574245,0.0,0.1258144299167233,0.4489314627976577,1707133530,116963976,0,0
1707133530,278428867,base_link,False,-5.493862315574245,0.0,0.0,5.493862315574245,0.15157517079236776,5.500662458676664,0.0,-0.04455913707027695,-0.18254069284950847,1707133530,166873320,0,0
1707133530,328443410,base_link,False,-5.500662458676664,0.0,0.0,5.500662458676664,-0.0624187046524715,5.50270141525484,0.0,-0.04779401000741344,-0.1632442850622116,1707133530,216890786,0,0
1707133530,378475018,base_link,False,-5.50270141525484,0.0,0.0,5.50270141525484,-0.14165760071515174,5.499607845750129,0.0,0.024371094046377474,0.0998219320623922,1707133530,266998949,0,0
